signal,decision,stop_index,stop_date,stop_time_years,evidence_at_stop,posterior_mean_at_stop,posterior_dead_at_stop,calibration_months,validation_months,monthly_sigma,validation_increment_mean,validation_increment_variance_over_dt,validation_lag1_autocorr,holdout_months,holdout_mean_return_percent,holdout_t_stat,decision_label,first_date,last_date
DivOmit_signflip,-1,78,1986-07-31,6.5,1.18400108175275,0.03735123327541942,0.7744851764956892,120,240,3.2138820025893446,0.011422478511420578,0.9076972754411348,-0.08427825308551781,120,0.1533960852689971,0.5519308357977291,reject,1970-01-30,2020-12-31
DivSeason_signflip,1,13,1981-02-27,1.0833333333333333,-3.4912975000927866,-0.15246577025736044,0.5502799726726437,120,240,0.6058898661829045,-0.007590306413062826,1.190546516365124,0.0052332241049946075,120,0.4317368945220103,10.080236105780811,activate,1970-01-30,2020-12-31
DivYieldST_signflip,1,46,1983-11-30,3.833333333333333,3.856369813238943,0.15041338815311334,0.5705037840171596,120,240,1.4132107643212548,0.010031947192040497,1.6988111009452984,-0.02180380133603565,120,0.8168647466404616,5.424865215824619,activate,1970-01-30,2020-12-31
DolVol_signflip,-1,72,1986-01-31,6.0,1.0134145797008411,0.03313548899769468,0.7722776070377338,120,240,6.563188720872925,0.026865285550203493,0.4904564233529704,0.09569163086092307,120,0.6879192257532698,1.5818093433601208,reject,1970-01-30,2020-12-31
EBM_signflip,1,11,1980-12-31,0.9166666666666666,-3.437110593885314,-0.15085206374211158,0.5522039107719026,120,240,1.4004990384150278,0.0014309971586417554,1.065885935387294,0.1992876020933341,120,0.3574970982791933,2.5689748569372415,activate,1970-01-30,2020-12-31
EP_signflip,-1,49,1984-02-29,4.083333333333333,-0.05322887364955042,-0.002158629321555375,0.7601091265726581,120,240,3.45387866059005,0.012097313024817388,0.6246962138758956,-0.03622238771894613,120,0.13053675443891277,0.5303003141457566,reject,1970-01-30,2020-12-31
EarnSupBig_signflip,-1,49,1984-02-29,4.083333333333333,-0.3064780474880272,-0.010799670950893077,0.75892831582968,120,240,1.9994535414573245,-0.01946335091310317,1.1955310677292668,-0.08984978416297505,120,0.1375736437273026,0.8137868566807207,reject,1970-01-30,2020-12-31
EarningsConsistency_signflip,-1,46,1983-11-30,3.833333333333333,-0.25972003235179086,-0.009492118541174231,0.7557902503996119,120,240,1.7289045161287726,-0.004434025109432621,0.7456249776705908,-0.09110325817313271,120,0.45584030949829796,3.1275279854773865,reject,1970-01-30,2020-12-31
EarningsForecastDisparity_signflip,1,44,1995-09-29,3.6666666666666665,3.425109637290058,0.13307989312562005,0.6040955792601834,120,240,1.885667459682964,0.015178572249689087,2.6951822840320094,0.10702025370438054,120,0.7765608309867347,2.534488154055091,activate,1982-01-29,2020-06-30
EarningsStreak_signflip,1,24,1996-11-29,2.0,3.494422672243868,0.14671984886928272,0.5672284058803422,120,240,2.2269872103136645,0.03192722508831195,0.663557717938079,-0.05718818443613591,120,0.7387335458923249,4.829688684626865,activate,1984-11-30,2020-12-31
